cd_ibge;estado;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
999;Ignorado;3.830.461.114;5.330.180.748;6.482.060.050;6.342.381.086;7.820.136.628;7.922.173.270;10.927.670.889;14.051.093.954;15.333.509.555;19.097.749.830;24.717.255.456;32.304.811.711;10.023.963.042;15.019.632.399;41.918.491.668;43.260.504.485;45.100.620.629
